data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	2.937042	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	1.510625	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	1.284541	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	1.065417	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	1.049917	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	32	0	0	RMS	0	1.057	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CIIMAGE_GPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012456935	1.154584	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	CIIMAGE_CPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012456935	0.993458	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	METAL	NAIVE	REPORT_BEST	1	1	1024	1024	RMS	0	0.781167	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	METAL	TWO_STAGES	REPORT_BEST	1	1	1024	1024	RMS	1.8584997e-07	0.621167	nan
FLOAT	MATRIX_ROW_MAJOR	512	512	0	METAL	MPS	REPORT_BEST	1	1	1024	1024	RMS	1.3959821e-07	0.489458	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	11.742125	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	6.008041	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	4.976209	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	3.804917	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	3.91225	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	32	0	0	RMS	0	3.880459	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CIIMAGE_GPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012805862	2.0565	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CIIMAGE_CPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012805862	2.099916	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	METAL	NAIVE	REPORT_BEST	1	1	1024	1024	RMS	0	1.493958	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	METAL	TWO_STAGES	REPORT_BEST	1	1	1024	1024	RMS	1.8988532e-07	1.059333	nan
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	METAL	MPS	REPORT_BEST	1	1	1024	1024	RMS	1.3867949e-07	0.653917	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	47.130458	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	24.531666	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	20.896208	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	15.556541	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	15.856209	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	32	0	0	RMS	0	15.645708	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CIIMAGE_GPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012588844	11.620042	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CIIMAGE_CPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0012588844	9.723042	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	METAL	NAIVE	REPORT_BEST	1	1	1024	1024	RMS	0	4.706667	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	METAL	TWO_STAGES	REPORT_BEST	1	1	1024	1024	RMS	1.8759333e-07	3.029208	nan
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	METAL	MPS	REPORT_BEST	1	1	1024	1024	RMS	1.4307752e-07	2.562333	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	197.66288	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	110.34154	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	89.192375	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	75.637958	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	71.023208	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	32	0	0	RMS	0	70.045917	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CIIMAGE_GPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0013570339	34.941792	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CIIMAGE_CPU	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0.0013570339	26.049542	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	METAL	NAIVE	REPORT_BEST	1	1	1024	1024	RMS	0	16.947458	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	METAL	TWO_STAGES	REPORT_BEST	1	1	1024	1024	RMS	2.0253882e-07	12.65	nan
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	METAL	MPS	REPORT_BEST	1	1	1024	1024	RMS	1.5367993e-07	27.510083	nan
