data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
FLOAT	MATRIX_SPARSE	2048	2048	419430	METAL	ADAPTIVE	REPORT_BEST	1	1	1	1	RMS	1.2415895e-06	0.4139586	2.5159571e-07
FLOAT	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	1.4849207	9.2144158e-09
FLOAT	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.7944041	2.4536598e-08
FLOAT	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.4474374	1.1596636e-07
FLOAT	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.355971	1.5513764e-07
FLOAT	MATRIX_SPARSE	4096	4096	1677721	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.4197916	1.7343789e-06
FLOAT	MATRIX_SPARSE	4096	4096	1677721	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.6153836	5.5833675e-07
FLOAT	MATRIX_SPARSE	4096	4096	1677721	METAL	NAIVE	REPORT_BEST	1	1	1	1	RMS	1.2190059e-06	2.415804	1.3492023e-06
FLOAT	MATRIX_SPARSE	4096	4096	1677721	METAL	ADAPTIVE	REPORT_BEST	1	1	1	1	RMS	2.4253719e-06	1.5171001	3.0324055e-06
FLOAT	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	6.1168001	1.0089577e-06
FLOAT	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	3.2058209	1.3776295e-06
FLOAT	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	1.8073	3.5312829e-05
FLOAT	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	1.2760209	1.4001077e-05
FLOAT	MATRIX_SPARSE	8192	8192	6710886	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	1.3175127	9.1161348e-06
FLOAT	MATRIX_SPARSE	8192	8192	6710886	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	1.75125	2.0994055e-06
FLOAT	MATRIX_SPARSE	8192	8192	6710886	METAL	NAIVE	REPORT_BEST	1	1	1	1	RMS	2.0435519e-06	9.9294206	0.00024914769
FLOAT	MATRIX_SPARSE	8192	8192	6710886	METAL	ADAPTIVE	REPORT_BEST	1	1	1	1	RMS	4.904294e-06	4.8558042	3.0956569e-05
FLOAT	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	24.867662	5.4389128e-06
FLOAT	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	12.908913	6.9819104e-06
FLOAT	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	7.0803752	0.00052175842
FLOAT	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	5.2251044	0.00014540946
FLOAT	MATRIX_SPARSE	16384	16384	26843546	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	5.5026625	0.00014320488
FLOAT	MATRIX_SPARSE	16384	16384	26843546	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	8.8348082	2.6317397e-05
FLOAT	MATRIX_SPARSE	16384	16384	26843546	METAL	NAIVE	REPORT_BEST	1	1	1	1	RMS	3.5143018e-06	44.328825	0.0046185518
FLOAT	MATRIX_SPARSE	16384	16384	26843546	METAL	ADAPTIVE	REPORT_BEST	1	1	1	1	RMS	9.8455561e-06	12.836471	0.00013962617
DOUBLE	MATRIX_SPARSE	256	256	6553	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0048959	6.3003222e-12
DOUBLE	MATRIX_SPARSE	256	256	6553	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.0095919	4.3329588e-09
DOUBLE	MATRIX_SPARSE	256	256	6553	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.0221625	1.4783365e-08
DOUBLE	MATRIX_SPARSE	256	256	6553	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.035196	9.0131416e-08
DOUBLE	MATRIX_SPARSE	256	256	6553	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.0600209	1.5163928e-07
DOUBLE	MATRIX_SPARSE	256	256	6553	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0046208	1.09944e-11
DOUBLE	MATRIX_SPARSE	512	512	26214	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0174291	2.3392111e-12
DOUBLE	MATRIX_SPARSE	512	512	26214	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.0178916	3.6039283e-08
DOUBLE	MATRIX_SPARSE	512	512	26214	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.0366708	1.0774497e-07
DOUBLE	MATRIX_SPARSE	512	512	26214	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.0404583	8.0709908e-08
DOUBLE	MATRIX_SPARSE	512	512	26214	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.0490791	2.4063963e-07
DOUBLE	MATRIX_SPARSE	512	512	26214	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.030171	3.5211333e-08
DOUBLE	MATRIX_SPARSE	1024	1024	104857	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0776207	7.1999789e-11
DOUBLE	MATRIX_SPARSE	1024	1024	104857	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.0654707	6.7870912e-08
DOUBLE	MATRIX_SPARSE	1024	1024	104857	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.0669123	1.7047001e-07
DOUBLE	MATRIX_SPARSE	1024	1024	104857	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.0738959	2.1045488e-07
DOUBLE	MATRIX_SPARSE	1024	1024	104857	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.0761835	2.2711578e-07
DOUBLE	MATRIX_SPARSE	1024	1024	104857	BLAS	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.1001084	2.3996761e-07
DOUBLE	MATRIX_SPARSE	2048	2048	419430	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.3462877	1.5595344e-11
DOUBLE	MATRIX_SPARSE	2048	2048	419430	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	RMS	0	0.197129	2.8186478e-08
DOUBLE	MATRIX_SPARSE	2048	2048	419430	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	0	0.1381083	3.4906472e-07
DOUBLE	MATRIX_SPARSE	2048	2048	419430	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	0	0.12605	2.533273e-07
DOUBLE	MATRIX_SPARSE	2048	2048	419430	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	0	0.1250043	1.666798e-07
