data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	TRUE_FALSE	TRUE	0.0002291	4.8543333e-13
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	TRUE_FALSE	TRUE	0.0001958	3.9506667e-13
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	TRUE_FALSE	TRUE	0.0002002	3.1573333e-13
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	2	0	0	TRUE_FALSE	TRUE	0.0037167	8.4887601e-10
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	TRUE_FALSE	TRUE	0.0062085	1.3413111e-08
INT	VECTOR	1024	0	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	TRUE_FALSE	TRUE	0.0150042	8.2987328e-08
INT	VECTOR	1024	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	7.5e-05	3.0266667e-13
INT	VECTOR	1024	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	2	0	0	TRUE_FALSE	TRUE	0.0034626	3.4118827e-10
INT	VECTOR	1024	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	TRUE_FALSE	TRUE	0.0065044	6.9422765e-09
INT	VECTOR	1024	0	0	MEMCPY	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	TRUE_FALSE	TRUE	0.0107043	7.4660207e-09
INT	VECTOR	1024	0	0	METAL	DEFAULT_SHARED	REPORT_BEST	1	1	1	1024	TRUE_FALSE	TRUE	0.1230291	5.8297119e-08
INT	VECTOR	1024	0	0	METAL	DEFAULT_MANAGED	REPORT_BEST	1	1	1	1024	TRUE_FALSE	TRUE	0.2003749	2.4773728e-05
INT	VECTOR	1024	0	0	METAL	BLIT_SHARED	REPORT_BEST	1	1	0	0	TRUE_FALSE	TRUE	0.1147251	2.822756e-07
