data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.0858594e-10	0.5358207	8.6225789e-11
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.0855021e-10	0.4039791	7.6363624e-08
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.0853654e-10	0.3733419	4.1751121e-10
FLOAT	MATRIX_ROW_MAJOR	512	512	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.0858299e-10	0.866604	3.1863589e-08
FLOAT	MATRIX_ROW_MAJOR	512	512	0	METAL	DEFAULT	REPORT_BEST	1	1	1	1	RMS	1.0300954e-12	7.4438458	2.7481594e-06
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	9.2529709	4.7010731e-07
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.412872e-12	0.9460455	3.2225491e-07
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.7231804e-11	2.2902753	1.3664283e-07
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	4.7243303e-11	1.3962084	2.0176201e-07
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	4.7241461e-11	1.2277458	8.5525062e-10
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	4.7241268e-11	2.2086624	2.9468053e-07
FLOAT	MATRIX_ROW_MAJOR	1024	1024	0	METAL	DEFAULT	REPORT_BEST	1	1	1	1	RMS	5.3942146e-13	9.6938043	0.00077746589
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	38.210783	7.9319008e-08
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.235052e-13	3.6773125	1.1137406e-07
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.5222308e-11	9.5966958	2.670884e-07
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.5221227e-11	5.2980082	2.7307094e-07
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.5225362e-11	4.4244835	1.117559e-07
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.5225371e-11	6.2591916	1.8090595e-07
FLOAT	MATRIX_ROW_MAJOR	2048	2048	0	METAL	DEFAULT	REPORT_BEST	1	1	1	1	RMS	1.3046091e-13	25.924283	0.00024360622
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	155.03885	7.8188123e-06
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7195802e-13	13.634038	1.5350499e-06
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.6063477e-12	38.852108	1.2504502e-07
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	5.6064437e-12	20.570433	1.6791658e-06
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	5.606559e-12	16.085554	1.7981336e-05
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	5.6062027e-12	19.314325	1.8225995e-06
FLOAT	MATRIX_ROW_MAJOR	4096	4096	0	METAL	DEFAULT	REPORT_BEST	1	1	1	1	RMS	5.2754319e-14	77.83445	5.7734357e-05
DOUBLE	MATRIX_COL_MAJOR	64	64	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.1283667	5.7912436e-08
DOUBLE	MATRIX_COL_MAJOR	128	128	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.3632792	1.5361976e-06
DOUBLE	MATRIX_COL_MAJOR	256	256	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	1.0047375	5.0479701e-06
DOUBLE	MATRIX_COL_MAJOR	512	512	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	2.4064917	7.1059267e-09
DOUBLE	MATRIX_COL_MAJOR	1024	1024	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	10.728508	6.7553782e-06
DOUBLE	MATRIX_COL_MAJOR	2048	2048	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	116.72832	0.00010070476
DOUBLE	MATRIX_COL_MAJOR	4096	4096	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	596.23168	0.0092374069
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.0285083	1.1926623e-10
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.3319895e-09	0.0077417	8.0069e-12
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.8070272e-12	0.0180791	2.41021e-11
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	1.8070272e-12	0.0147583	2.5617045e-09
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.8070272e-12	0.0120627	1.8275567e-11
DOUBLE	MATRIX_ROW_MAJOR	64	64	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	1.8070272e-12	0.019696	2.4687556e-11
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	CPP_BLOCK	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	0	0.1163461	2.7218778e-12
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.055501e-10	0.0312374	3.0150291e-08
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	NEON	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.8244745e-13	0.0697667	1.432829e-10
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	5.8244745e-13	0.0523999	4.8810975e-08
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	5.8244745e-13	0.0383665	3.1914878e-09
DOUBLE	MATRIX_ROW_MAJOR	128	128	0	NEON	NOT_APPLICABLE	REPORT_BEST	8	1	0	0	RMS	5.8244745e-13	0.0539833	5.0591868e-10
