data element type	data element subtype	vector length/matrix row	matrix columns	number of non zeros	implementation type	metal implementation type	configuration interpretation for charts	loop unrolling factor	num CPU threads	num groups per grid	num threads per group	test data verification type	vefirication value	mean time milliseconds	stddev milliseconds	feasibility error	approx condition num	num pivots	num iterations	num susspace minimizations
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.6939535e-07	13.706871	1.0868713e-06	0	10000	142	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.9680448e-08	0.087804	2.064166e-09	8.0466303e-07	10000	0	6	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0248413e-08	0.1073292	1.4473562e-09	7.9348713e-07	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.0326064e-07	15.710496	1.6038712e-06	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	8.5221353e-07	20.555479	5.2664881e-06	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.7345083e-07	33.917804	2.3650834e-06	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	8.5221353e-07	10.473296	0.00031474633	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	8.5221353e-07	10.926046	4.9797756e-05	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	8.5221353e-07	13.138429	0.0021830987	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	4.7345083e-07	16.462171	2.2151036e-05	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	4.7345083e-07	18.072246	0.0002923618	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	4.7345083e-07	18.908183	0.00054230808	0	10000	258	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.0746089e-07	446.08268	8.7452297e-05	0	10000	256	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.0746089e-07	94.595888	1.9718612e-05	0	10000	256	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1777984e-08	0.4247207	1.4662011e-11	9.7602618e-07	10000	0	8	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2131538e-08	0.3580124	4.9763338e-10	9.0524568e-07	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.5765074e-07	110.51335	1.1427124e-06	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	7.0655605e-07	138.88568	3.6539569e-06	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.8800825e-07	147.60173	5.0765433e-06	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	7.0655605e-07	52.200663	1.0934252e-05	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	7.0655605e-07	51.646758	5.5983108e-05	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	7.0655605e-07	53.083525	0.00011467564	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	6.8800825e-07	100.24561	0.002947171	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	6.8800825e-07	96.660808	0.01700657	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	6.8800825e-07	106.45501	0.045112175	0	10000	472	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.3740189e-07	2914.1766	0.012362398	0	10000	470	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.3740189e-07	681.9138	8.8690886e-06	0	10000	470	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.675478e-08	1.3784914	1.3225449e-10	1.5217812e-06	10000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.6999046e-08	1.3968835	1.8539385e-09	1.5273691e-06	10000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0739366e-07	0.0287166	1.8396427e-10	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	2.8083627e-07	0.034925	1.9905969e-08	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.4419222e-07	0.0394	3.0404956e-10	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	2.8083627e-07	0.6327917	8.1344463e-05	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	2.8083627e-07	0.4557209	1.8852979e-07	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	2.8083627e-07	0.6721749	4.644699e-07	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	2.4419222e-07	0.2968915	1.9368096e-07	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	2.4419222e-07	0.4630749	1.593215e-07	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	2.4419222e-07	0.6114625	2.52301e-07	0	100000	31	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7150551e-07	1.2973123	2.556439e-08	0	100000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.7150551e-07	0.2055666	5.0027849e-10	0	100000	29	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0066421e-08	0.0127251	4.0622989e-11	1.0430814e-07	100000	0	6	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0194121e-08	0.0169417	3.1114334e-10	4.4703488e-08	100000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.7165652e-07	0.2113793	1.1067422e-08	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	3.3075549e-07	0.2840292	2.9674371e-09	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.6509779e-07	0.2495376	1.163724e-09	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	3.3075549e-07	0.9325793	6.3180728e-07	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	3.3075549e-07	1.1447042	1.112724e-06	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	3.3075549e-07	1.5780457	9.2039313e-07	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	4.6509779e-07	0.8382043	5.6872045e-06	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	4.6509779e-07	1.0650669	6.8150192e-07	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	4.6509779e-07	1.4955958	7.5601196e-07	0	100000	67	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1877052e-07	8.9725334	3.9894616e-05	0	100000	65	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1877052e-07	1.8100459	6.3692657e-07	0	100000	65	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0143449e-08	0.0388749	7.8790712e-09	4.842878e-08	100000	0	8	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.0077576e-08	0.0407834	5.3177267e-09	1.1175877e-08	100000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.371638e-07	1.757054	8.2873729e-09	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	5.43712e-07	2.2726918	5.451228e-07	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.4529293e-07	2.0840003	9.3599438e-08	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	5.43712e-07	2.2636377	8.1188066e-07	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	5.43712e-07	2.6009915	8.5734345e-06	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	5.43712e-07	3.2378708	1.7700395e-06	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	3.4529293e-07	2.1489168	2.7253483e-06	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	3.4529293e-07	2.4325582	1.1887581e-06	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	3.4529293e-07	3.0909875	2.8093449e-06	0	100000	116	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.2070363e-07	55.243704	7.7369044e-06	0	100000	114	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	4.2070363e-07	11.053591	1.432267e-06	0	100000	114	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.3341651e-08	0.0990916	6.1062667e-12	5.9604647e-07	100000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	256	256	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	2.4158865e-08	0.1014584	8.1017256e-09	5.2154066e-07	100000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.2837195e-07	14.803342	1.9056466e-07	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	6.2542357e-07	19.641863	3.9126592e-06	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.7813359e-07	32.250512	2.9779531e-06	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	6.2542357e-07	10.062963	0.0002354786	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	6.2542357e-07	10.516933	3.0990061e-05	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	6.2542357e-07	11.800492	1.8017778e-05	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	5.7813359e-07	15.818458	4.2655254e-05	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	5.7813359e-07	18.204729	0.01457777	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	5.7813359e-07	33.698708	2.4484783	0	100000	248	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.5383475e-07	392.08634	0.00018387509	0	100000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.5383475e-07	90.902075	1.0666801e-05	0	100000	246	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.2179173e-08	0.37345	1.8734578e-10	8.721836e-07	100000	0	7	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	512	512	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1210168e-08	0.3569833	3.8938157e-10	6.4121561e-07	100000	0	10	1

FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.7695722e-07	120.74568	8.4923137e-05	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	1	0	0	RMS	1.3918402e-06	150.59372	7.4856699e-05	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	7.872175e-07	161.41259	4.0012277e-06	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	4	0	0	RMS	1.3918402e-06	56.625533	1.6110566e-05	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	8	0	0	RMS	1.3918402e-06	55.882054	2.0480891e-05	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	4	16	0	0	RMS	1.3918402e-06	72.816058	1.7721902	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	7.872175e-07	109.0142	0.0021171709	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	7.872175e-07	110.22357	0.00010176282	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	7.872175e-07	115.34336	0.59366536	0	100000	513	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_BULLET_ORIGINAL	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.8766095e-07	3295.09	0.0028138804	0	100000	511	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	LEMKE_BULLET_IMPROVED_LEXICO_MINIMUM	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	9.8766095e-07	740.67515	1.2581915e-05	0	100000	511	0	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.0563652e-08	1.2073247	1.76489e-11	2.2528766e-06	100000	0	6	0
FLOAT	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	1024	1024	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.1058804e-08	1.405454	3.4124222e-09	1.8449573e-06	100000	0	10	1

DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.9313417e-16	0.049696	5.11882e-10	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	4.0947159e-16	0.0621541	5.8907321e-10	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	3.3161767e-16	0.0683665	5.6020694e-10	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	4	0	0	RMS	4.0947159e-16	0.4789082	9.2400836e-06	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	8	0	0	RMS	4.0947159e-16	0.5529293	3.2419275e-07	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	16	0	0	RMS	4.0947159e-16	0.7879834	4.1215093e-07	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	4	0	0	RMS	3.3161767e-16	0.3935667	3.8827604e-07	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	8	0	0	RMS	3.3161767e-16	0.5422915	3.6081653e-07	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	16	0	0	RMS	3.3161767e-16	1.0719169	0.00091579901	0	1	35	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	PGS_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.39507e-16	0.0360209	2.4664899e-10	1.1278001e-16	1	0	16	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	64	64	0	PGS_SM_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	1.4527546e-16	0.0204334	7.8089582e-10	2.7961307e-16	1	0	10	1

DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_CPP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	6.9344569e-16	0.5077835	2.2218952e-09	0	1	69	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	1	0	0	RMS	5.5983059e-16	0.6657042	1.9224819e-08	0	1	69	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_VDSP	NOT_APPLICABLE	REPORT_BEST	1	1	0	0	RMS	5.2783854e-16	0.6490418	9.7854877e-09	0	1	69	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	4	0	0	RMS	5.5983059e-16	1.2174376	5.3006195e-05	0	1	69	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	8	0	0	RMS	5.5983059e-16	1.3373123	8.0721889e-06	0	1	69	0	0
DOUBLE	RANDOM_DIAGONALLY_DOMINANT_SYMMETRIC	128	128	0	LEMKE_NEON	NOT_APPLICABLE	REPORT_BEST	2	16	0	0	RMS	5.5983059e-16	1.7578667	2.6580534e-06	0	1	69	0	0
